date,time-in,time-out,shift_total,lunch,daily_total,transaction
2018-05-04,09:04:00,17:30:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-07,08:23:00,17:41:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-05-08,08:30:00,17:00:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-09,08:30:00,17:00:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-10,08:40:00,17:53:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-05-11,10:16:00,13:45:00,03:00:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-05-11,13:45:00,18:30:00,04:45:00,00:00:00,07:45:00,29 - Credit Hours Worked-Regular Time
2018-05-14,08:55:00,16:50:00,07:30:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-05-14,16:50:00,17:05:00,00:15:00,00:00:00,07:45:00,50 - Credit Hours Used
2018-05-15,09:22:00,18:45:00,09:00:00,00:30:00,09:00:00,01 - Regular Base Pay
2018-05-16,08:33:00,17:04:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-17,09:13:00,17:26:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-05-18,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-05-21,08:23:00,16:59:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-22,09:50:00,17:55:00,07:30:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-22,17:55:00,18:25:00,00:30:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-05-23,09:00:00,16:38:00,07:15:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-23,16:38:00,17:23:00,00:45:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-05-24,09:52:00,17:50:00,07:30:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-05-24,17:50:00,18:20:00,00:30:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-05-25,09:30:00,15:30:00,05:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-05-25,15:30:00,17:30:00,02:00:00,00:00:00,07:30:00,66 - Administrative Leave - Agency Directed
2018-05-28,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-05-29,09:50:00,18:38:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-05-30,09:10:00,17:32:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-05-31,09:20:00,17:02:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-06-01,09:50:00,18:00:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-06-04,09:10:00,18:30:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-06-05,09:34:00,18:23:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-06-06,09:36:00,18:30:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-06-07,09:50:00,18:17:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-06-08,08:45:00,16:40:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-06-11,08:57:00,16:00:00,06:30:00,00:30:00,06:30:00,01 - Regular Base Pay
2018-06-12,09:02:00,17:46:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-06-13,09:30:00,18:05:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-06-14,09:45:00,17:30:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-06-15,08:51:00,19:58:00,10:30:00,00:30:00,10:30:00,01 - Regular Base Pay
2018-06-18,09:07:00,19:06:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2018-06-19,08:48:00,20:00:00,10:45:00,00:30:00,10:45:00,01 - Regular Base Pay
2018-06-20,09:34:00,17:46:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-06-21,08:20:00,16:18:00,07:30:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-06-21,16:18:00,17:33:00,01:15:00,00:00:00,08:45:00,29 - Credit Hours Worked-Regular Time
2018-06-22,09:00:00,12:15:00,03:15:00,00:00:00,04:00:00,61 - Annual Leave Taken
2018-06-22,12:15:00,13:00:00,00:45:00,00:00:00,04:00:00,50 - Credit Hours Used
2018-06-25,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-06-26,09:00:00,11:45:00,02:45:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-06-26,11:45:00,17:00:00,05:15:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-06-27,09:30:00,17:03:00,07:00:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-06-27,17:03:00,17:45:00,00:45:00,00:00:00,07:45:00,50 - Credit Hours Used
2018-06-28,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-06-29,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-07-02,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-07-03,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-07-04,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-07-05,10:00:00,16:15:00,06:15:00,00:00:00,08:15:00,62 - Sick Leave Taken
2018-07-05,16:15:00,18:18:00,02:00:00,00:00:00,08:15:00,01 - Regular Base Pay
2018-07-06,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-07-09,09:29:00,17:11:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-07-10,09:04:00,17:55:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-07-11,09:32:00,18:46:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-07-12,09:15:00,18:09:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-07-13,09:40:00,17:30:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-07-16,11:05:00,15:10:00,04:00:00,00:00:00,04:00:00,01 - Regular Base Pay
2018-07-17,09:35:00,17:00:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2018-07-18,08:40:00,19:30:00,10:15:00,00:30:00,10:15:00,01 - Regular Base Pay
2018-07-19,09:00:00,19:49:00,10:15:00,00:30:00,10:15:00,01 - Regular Base Pay
2018-07-20,09:20:00,18:15:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-07-23,09:40:00,17:00:00,06:45:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-07-24,09:50:00,19:04:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-07-25,09:32:00,20:00:00,10:00:00,00:30:00,10:00:00,01 - Regular Base Pay
2018-07-26,09:44:00,19:04:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-07-27,09:39:00,18:02:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-07-30,10:10:00,17:48:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-07-31,09:33:00,16:49:00,06:45:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-08-01,10:00:00,18:50:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-08-02,09:04:00,16:35:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2018-08-03,09:45:00,18:45:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-08-06,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-08-07,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-08-08,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-08-09,09:40:00,18:21:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-08-10,09:50:00,14:14:00,04:00:00,00:30:00,04:00:00,01 - Regular Base Pay
2018-08-13,09:12:00,17:52:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-08-14,09:00:00,17:30:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-08-15,09:30:00,17:23:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-08-16,08:44:00,20:00:00,10:45:00,00:30:00,10:45:00,01 - Regular Base Pay
2018-08-17,08:00:00,17:45:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2018-08-20,09:20:00,17:43:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-08-21,08:53:00,18:15:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-08-22,08:47:00,17:58:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-08-23,08:49:00,17:00:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-08-24,09:14:00,18:00:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-08-27,09:16:00,16:19:00,06:30:00,00:30:00,06:30:00,01 - Regular Base Pay
2018-08-28,09:08:00,17:00:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-08-29,08:04:00,17:51:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2018-08-30,09:20:00,17:00:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2018-08-31,09:26:00,18:15:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-09-03,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-09-04,09:15:00,15:45:00,06:00:00,00:30:00,06:00:00,01 - Regular Base Pay
2018-09-05,09:10:00,16:30:00,06:45:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-09-06,08:35:00,18:50:00,09:45:00,00:30:00,09:45:00,01 - Regular Base Pay
2018-09-07,08:58:00,19:53:00,10:30:00,00:30:00,10:30:00,01 - Regular Base Pay
2018-09-10,08:51:00,17:30:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-09-11,09:30:00,16:40:00,06:45:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-09-12,09:11:00,18:22:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-09-13,09:34:00,18:03:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-09-14,08:23:00,16:02:00,07:15:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-09-14,16:02:00,16:17:00,00:15:00,00:00:00,07:30:00,29 - Credit Hours Worked-Regular Time
2018-09-17,09:11:00,17:49:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-09-18,08:58:00,16:15:00,06:45:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-09-19,08:00:00,15:01:00,06:30:00,00:30:00,06:30:00,01 - Regular Base Pay
2018-09-20,09:10:00,17:20:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-09-21,08:48:00,17:20:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-09-24,09:02:00,17:29:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-09-25,08:55:00,17:06:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-09-26,07:38:00,17:30:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2018-09-27,09:21:00,19:09:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2018-09-28,09:18:00,18:15:00,08:30:00,00:30:00,10:15:00,01 - Regular Base Pay
2018-09-28,18:15:00,20:00:00,01:45:00,00:00:00,10:15:00,29 - Credit Hours Worked-Regular Time
2018-10-01,09:11:00,17:05:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-10-02,08:45:00,17:22:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-10-03,09:35:00,19:01:00,09:00:00,00:30:00,09:00:00,01 - Regular Base Pay
2018-10-04,09:30:00,16:30:00,06:30:00,00:30:00,06:30:00,01 - Regular Base Pay
2018-10-05,09:20:00,18:30:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-10-08,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-10-09,08:25:00,17:36:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-10-10,07:58:00,20:00:00,11:30:00,00:30:00,11:30:00,01 - Regular Base Pay
2018-10-11,08:40:00,16:44:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-10-12,09:30:00,14:31:00,04:30:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-10-12,14:31:00,16:46:00,02:15:00,00:00:00,06:45:00,29 - Credit Hours Worked-Regular Time
2018-10-15,09:38:00,18:42:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-10-16,09:10:00,20:00:00,10:15:00,00:30:00,10:15:00,01 - Regular Base Pay
2018-10-17,08:48:00,17:33:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-10-18,08:04:00,17:20:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-10-19,08:41:00,20:00:00,10:45:00,00:30:00,10:45:00,01 - Regular Base Pay
2018-10-22,08:38:00,17:28:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-10-23,09:12:00,18:07:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-10-24,08:58:00,18:41:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2018-10-25,08:50:00,16:44:00,07:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-10-25,16:44:00,17:44:00,01:00:00,00:00:00,08:30:00,29 - Credit Hours Worked-Regular Time
2018-10-26,09:00:00,17:11:00,07:45:00,00:30:00,07:45:00,29 - Credit Hours Worked-Regular Time
2018-10-29,08:48:00,17:05:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-10-30,09:06:00,18:48:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2018-10-31,08:21:00,16:28:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-11-01,09:39:00,18:24:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-11-02,09:36:00,18:13:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-11-05,09:02:00,18:13:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2018-11-06,09:00:00,17:30:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-11-07,09:17:00,16:17:00,06:30:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-11-07,16:17:00,18:02:00,01:45:00,00:00:00,08:15:00,29 - Credit Hours Worked-Regular Time
2018-11-08,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-11-09,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-11-12,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-11-13,09:58:00,17:31:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2018-11-14,08:45:00,16:45:00,07:30:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-11-14,16:45:00,17:00:00,00:15:00,00:00:00,07:45:00,50 - Credit Hours Used
2018-11-15,09:00:00,16:00:00,06:30:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-11-15,16:00:00,17:30:00,01:30:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-11-16,10:45:00,19:27:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-11-19,09:17:00,18:00:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-11-20,08:44:00,17:40:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2018-11-21,09:05:00,14:45:00,05:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-11-21,14:45:00,17:45:00,03:00:00,00:00:00,08:15:00,66 - Administrative Leave - Agency Directed
2018-11-22,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-11-23,08:45:00,12:47:00,04:00:00,00:00:00,08:00:00,50 - Credit Hours Used
2018-11-23,12:47:00,16:45:00,04:00:00,00:00:00,08:00:00,01 - Regular Base Pay
2018-11-26,09:15:00,17:50:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-11-27,08:59:00,17:37:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-11-28,08:37:00,19:18:00,10:15:00,00:30:00,10:15:00,01 - Regular Base Pay
2018-11-29,09:54:00,20:00:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2018-11-30,09:00:00,18:55:00,10:00:00,00:00:00,10:00:00,01 - Regular Base Pay
2018-12-03,09:22:00,17:31:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-12-04,09:00:00,17:05:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-12-05,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,66 - Other Leave-Federal Holiday
2018-12-06,08:55:00,15:30:00,06:00:00,00:30:00,06:00:00,01 - Regular Base Pay
2018-12-07,07:40:00,13:00:00,04:45:00,00:30:00,05:15:00,01 - Regular Base Pay
2018-12-07,13:00:00,13:30:00,00:30:00,00:00:00,05:15:00,29 - Credit Hours Worked-Regular Time
2018-12-10,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,62 - Sick Leave Taken
2018-12-11,09:23:00,12:00:00,02:30:00,00:00:00,08:30:00,01 - Regular Base Pay
2018-12-11,12:00:00,18:00:00,06:00:00,00:00:00,08:30:00,62 - Sick Leave Taken
2018-12-12,09:59:00,18:43:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-12-13,09:47:00,17:43:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2018-12-14,09:00:00,17:15:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-12-17,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-12-18,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-12-19,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-12-20,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-12-21,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,61 - Annual Leave Taken
2018-12-24,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Paid Time Off for Holiday
2018-12-25,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Paid Time Off for Holiday
2018-12-26,09:15:00,17:43:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2018-12-27,09:40:00,17:51:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2018-12-28,09:45:00,17:00:00,06:45:00,00:30:00,06:45:00,01 - Regular Base Pay
2018-12-31,08:50:00,15:30:00,06:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2018-12-31,15:30:00,17:30:00,02:00:00,00:00:00,08:15:00,66 - Administrative Leave - Agency Directed
2019-01-01,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Paid Time Off for Holiday
2019-01-02,09:33:00,19:32:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2019-01-03,09:29:00,18:25:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-01-04,09:23:00,17:15:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2019-01-07,09:40:00,18:53:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2019-01-08,09:40:00,18:40:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-01-09,09:28:00,19:06:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2019-01-10,08:23:00,18:13:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2019-01-11,08:53:00,17:13:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2019-01-14,09:00:00,17:00:00,08:00:00,00:00:00,08:00:00,66 - Weather and Safety Leave
2019-01-15,09:30:00,19:06:00,09:00:00,00:30:00,09:00:00,01 - Regular Base Pay
2019-01-16,09:18:00,17:46:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-01-17,08:45:00,18:40:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2019-01-18,09:17:00,11:43:00,02:00:00,00:30:00,08:45:00,01 - Regular Base Pay
2019-01-18,11:43:00,18:28:00,06:45:00,00:00:00,08:45:00,29 - Credit Hours Worked-Regular Time
2019-01-21,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Paid Time Off for Holiday
2019-01-22,09:05:00,18:49:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
2019-01-23,09:38:00,16:29:00,06:15:00,00:30:00,06:15:00,01 - Regular Base Pay
2019-01-24,09:10:00,17:37:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-01-25,09:30:00,17:40:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2019-01-28,09:22:00,18:15:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-01-29,09:07:00,17:05:00,07:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-01-29,17:05:00,18:00:00,01:00:00,00:00:00,08:30:00,66 - Weather and Safety Leave
2019-01-30,09:18:00,10:19:00,01:00:00,00:00:00,10:15:00,66 - Weather and Safety Leave
2019-01-30,10:19:00,20:00:00,09:15:00,00:30:00,10:15:00,01 - Regular Base Pay
2019-01-31,09:39:00,17:23:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2019-02-01,09:50:00,16:29:00,06:15:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-02-01,16:29:00,18:44:00,02:15:00,00:00:00,08:30:00,29 - Credit Hours Worked-Regular Time
2019-02-04,09:25:00,16:57:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2019-02-05,08:55:00,17:46:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-02-06,09:10:00,17:29:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2019-02-07,09:10:00,17:30:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2019-02-08,10:40:00,17:09:00,06:00:00,00:30:00,06:00:00,01 - Regular Base Pay
2019-02-11,09:17:00,17:30:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2019-02-12,08:50:00,16:17:00,07:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-02-12,16:17:00,17:15:00,01:00:00,00:00:00,08:00:00,50 - Credit Hours Used
2019-02-13,07:30:00,17:30:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2019-02-14,08:20:00,18:50:00,10:00:00,00:30:00,10:00:00,01 - Regular Base Pay
2019-02-15,08:36:00,15:30:00,06:30:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-02-15,15:30:00,17:00:00,01:30:00,00:00:00,08:00:00,50 - Credit Hours Used
2019-02-18,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Paid Time Off for Holiday
2019-02-19,08:57:00,17:32:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-02-20,08:00:00,16:00:00,08:00:00,00:00:00,08:00:00,66 - Weather and Safety Leave
2019-02-21,08:50:00,17:31:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-02-22,09:25:00,17:52:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-02-25,08:25:00,16:29:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2019-02-26,08:45:00,17:49:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-02-27,08:44:00,17:45:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-02-28,08:55:00,17:30:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-03-01,08:54:00,16:37:00,07:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-03-01,16:37:00,17:37:00,01:00:00,00:00:00,08:15:00,29 - Credit Hours Worked-Regular Time
2019-03-04,08:58:00,17:36:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-03-05,09:06:00,17:13:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2019-03-06,08:55:00,18:00:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-03-07,09:02:00,17:05:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2019-03-08,09:45:00,18:13:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-03-11,09:29:00,18:12:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-03-12,08:55:00,17:02:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2019-03-13,09:50:00,17:33:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2019-03-14,08:58:00,16:30:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2019-03-15,08:40:00,19:30:00,10:15:00,00:30:00,10:15:00,01 - Regular Base Pay
2019-03-18,09:41:00,18:38:00,08:30:00,00:30:00,08:30:00,01 - Regular Base Pay
2019-03-19,08:45:00,17:36:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-03-20,09:06:00,18:20:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2019-03-21,08:45:00,16:09:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2019-03-22,09:46:00,15:14:00,05:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-03-22,15:14:00,18:14:00,03:00:00,00:00:00,08:00:00,50 - Credit Hours Used
2019-03-25,09:15:00,17:26:00,07:45:00,00:30:00,07:45:00,01 - Regular Base Pay
2019-03-26,09:26:00,16:58:00,07:00:00,00:30:00,07:00:00,01 - Regular Base Pay
2019-03-27,08:20:00,17:30:00,08:45:00,00:30:00,08:45:00,01 - Regular Base Pay
2019-03-28,09:06:00,17:30:00,08:00:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-03-29,09:07:00,15:10:00,05:30:00,00:30:00,08:00:00,01 - Regular Base Pay
2019-03-29,15:10:00,17:40:00,02:30:00,00:00:00,08:00:00,50 - Credit Hours Used
2019-04-01,08:52:00,16:30:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2019-04-02,08:45:00,16:45:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2019-04-03,08:50:00,16:55:00,07:30:00,00:30:00,07:30:00,01 - Regular Base Pay
2019-04-04,08:43:00,17:32:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-04-05,08:45:00,18:45:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2019-04-08,09:15:00,16:59:00,07:15:00,00:30:00,07:15:00,01 - Regular Base Pay
2019-04-09,08:53:00,18:20:00,09:00:00,00:30:00,09:00:00,01 - Regular Base Pay
2019-04-10,08:54:00,18:30:00,09:00:00,00:30:00,09:00:00,01 - Regular Base Pay
2019-04-11,08:50:00,17:32:00,08:15:00,00:30:00,08:15:00,01 - Regular Base Pay
2019-04-12,07:50:00,12:27:00,04:00:00,00:30:00,06:30:00,01 - Regular Base Pay
2019-04-12,12:27:00,15:00:00,02:30:00,00:00:00,06:30:00,50 - Credit Hours Used
2019-04-15,09:39:00,19:42:00,09:30:00,00:30:00,09:30:00,01 - Regular Base Pay
2019-04-16,08:15:00,18:04:00,09:15:00,00:30:00,09:15:00,01 - Regular Base Pay
